NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
2022,15,F,2,3,1,1,16,1,,0,,,,,,,,3518800,Guarulhos,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,493.2,394.9,426.3,393.7,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,100.0,120.0,60.0,500.0,B,B,A,B,4,D,A,B,C,B,A,B,B,B,A,B,A,A,C,A,A,C,A,B,B
2022,3,F,1,3,1,2,0,2,1.0,0,1600600.0,Santana,16.0,AP,2.0,1.0,1.0,1600600,Santana,16,AP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,409.9,345.8,406.5,418.4,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,80.0,100.0,100.0,140.0,500.0,E,G,A,B,4,C,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
2022,5,F,1,4,1,1,2,1,,0,,,,,,,,2516201,Sousa,25,PB,1,1,1,1,1087.0,1057.0,1068.0,1078.0,473.5,424.6,468.4,430.2,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,120.0,120.0,140.0,640.0,B,E,B,B,5,B,A,B,D,A,B,C,A,A,A,A,A,A,C,A,B,C,A,B,B
2022,6,M,1,3,1,1,2,1,,0,,,,,,,,1501402,BelÃ©m,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,434.2,481.0,525.1,438.9,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,100.0,120.0,100.0,520.0,F,F,C,B,4,C,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
2022,3,M,1,1,1,3,0,1,,1,,,,,,,,2211001,Teresina,22,PI,1,1,1,1,1087.0,1057.0,1068.0,1078.0,542.0,541.3,515.8,448.9,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,120.0,100.0,140.0,560.0,E,G,B,F,3,C,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,B
2022,2,F,1,1,1,3,0,1,,1,,,,,,,,3118007,Congonhas,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,584.5,647.5,582.7,628.3,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,140.0,200.0,180.0,880.0,G,C,D,B,3,G,A,C,D,B,A,C,C,B,B,B,A,B,E,A,A,D,A,D,B
2022,2,M,1,2,1,2,0,2,1.0,0,,,,,,,,1715101,Novo Acordo,17,TO,1,1,1,1,1087.0,1057.0,1068.0,1078.0,417.6,450.0,428.0,504.8,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,100.0,80.0,80.0,0.0,340.0,B,B,A,B,3,C,B,C,D,A,B,B,B,A,A,A,A,A,B,A,A,D,A,A,A
2022,16,F,0,0,1,1,0,1,,0,,,,,,,,2211001,Teresina,22,PI,1,1,1,1,1087.0,1057.0,1068.0,1078.0,421.2,468.6,351.6,434.9,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,100.0,80.0,80.0,460.0,C,A,B,A,3,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,C,B
2022,3,F,1,1,1,2,0,3,1.0,0,3303302.0,NiterÃ³i,33.0,RJ,4.0,1.0,1.0,3303302,NiterÃ³i,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,625.1,633.1,613.3,746.1,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,200.0,160.0,160.0,160.0,800.0,F,F,D,E,5,L,A,C,D,A,A,B,B,B,A,B,A,B,C,A,B,E,A,D,B
2022,5,M,1,3,1,1,2,1,,0,,,,,,,,2607901,JaboatÃ£o dos Guararapes,26,PE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,410.4,524.8,518.0,447.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,80.0,80.0,40.0,400.0,E,E,C,B,6,B,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B
2022,5,M,1,1,1,1,2,1,,0,,,,,,,,1501402,BelÃ©m,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,414.1,591.0,519.4,638.1,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,160.0,180.0,200.0,900.0,G,G,E,D,4,J,A,D,C,B,A,B,B,B,A,A,A,B,B,A,B,E,A,D,B
2022,4,M,1,1,1,1,1,1,,0,,,,,,,,3304557,Rio de Janeiro,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,584.7,617.6,579.9,616.4,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,180.0,120.0,160.0,140.0,740.0,F,D,E,F,3,E,A,B,C,A,A,B,B,B,A,B,A,A,B,A,B,C,B,B,B
2022,14,F,0,0,1,1,0,1,,0,,,,,,,,2800308,Aracaju,28,SE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,448.0,357.4,458.9,491.1,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,100.0,580.0,H,A,F,B,5,G,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B
2022,8,F,1,1,1,1,6,1,,0,,,,,,,,3543402,RibeirÃ£o Preto,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,525.0,527.2,520.9,379.4,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,100.0,80.0,120.0,520.0,H,D,F,B,2,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
2022,2,F,1,1,1,3,0,1,,1,,,,,,,,1100205,Porto Velho,11,RO,1,1,1,1,1087.0,1057.0,1068.0,1078.0,523.4,550.2,500.5,428.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,180.0,140.0,140.0,120.0,720.0,F,G,E,E,4,K,B,C,D,C,A,B,B,B,A,B,B,B,E,A,B,E,A,B,B
2022,3,F,1,2,1,2,0,2,2.0,0,1504208.0,MarabÃ¡,15.0,PA,2.0,1.0,1.0,1504208,MarabÃ¡,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,466.5,376.7,387.7,425.2,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,3.0,0.0,0.0,0.0,0.0,0.0,0.0,E,D,E,B,6,E,A,C,D,B,B,B,B,C,B,A,A,B,A,B,A,E,A,A,B
2022,3,F,0,2,1,1,1,1,,0,,,,,,,,1503309,IgarapÃ©-Miri,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,395.7,349.9,464.6,375.3,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,140.0,120.0,120.0,0.0,480.0,B,G,B,D,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
2022,4,M,1,1,1,1,2,1,,0,,,,,,,,2805604,Porto da Folha,28,SE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,546.1,437.2,386.1,493.6,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,120.0,160.0,160.0,780.0,D,E,A,F,5,B,A,B,C,A,B,B,B,B,A,A,A,A,B,A,A,C,A,B,B
2022,4,M,1,1,1,1,1,1,,0,,,,,,,,4318002,SÃ£o Borja,43,RS,1,1,1,1,1087.0,1057.0,1068.0,1078.0,419.6,546.7,552.6,494.5,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,100.0,120.0,160.0,640.0,E,G,D,D,4,E,A,B,D,B,B,B,A,B,A,B,A,A,C,A,A,D,A,B,B
2022,2,M,1,3,1,2,0,3,1.0,0,3106200.0,Belo Horizonte,31.0,MG,4.0,1.0,1.0,3106200,Belo Horizonte,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,549.9,521.1,477.4,507.0,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,140.0,180.0,200.0,860.0,E,G,C,E,4,L,A,C,D,B,A,B,B,B,A,B,A,A,C,A,B,D,A,C,B
2022,2,F,1,3,1,2,0,2,1.0,0,3300100.0,Angra dos Reis,33.0,RJ,2.0,1.0,1.0,3300100,Angra dos Reis,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,405.9,485.2,488.6,393.2,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,160.0,120.0,120.0,100.0,620.0,H,B,C,B,3,B,A,B,C,A,B,B,B,A,A,A,A,A,B,A,B,D,A,A,B
2022,5,M,1,3,1,2,0,2,1.0,0,2603405.0,Calumbi,26.0,PE,2.0,1.0,1.0,2613909,Serra Talhada,26,PE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,453.8,410.7,422.6,486.8,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,60.0,60.0,60.0,60.0,20.0,260.0,E,E,A,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
2022,7,M,1,3,1,1,0,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,454.4,502.3,386.2,352.9,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,160.0,120.0,120.0,100.0,620.0,H,D,F,B,4,B,A,B,B,A,A,B,B,B,A,A,A,A,B,A,A,B,A,B,B
2022,3,F,1,3,1,1,1,1,,0,,,,,,,,1501402,BelÃ©m,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,493.1,539.2,598.7,589.3,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,140.0,180.0,140.0,820.0,F,G,D,D,4,J,A,C,C,B,A,B,A,B,A,B,A,B,D,A,B,E,A,C,B
2022,1,F,1,3,1,3,0,1,,1,,,,,,,,2103604,CoroatÃ¡,21,MA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,395.8,377.2,378.8,389.8,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,100.0,100.0,40.0,460.0,B,E,A,A,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
2022,1,F,1,1,1,3,0,1,,1,,,,,,,,3304557,Rio de Janeiro,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,437.6,578.3,555.5,533.5,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,120.0,600.0,G,G,E,E,4,O,B,D,D,B,A,B,B,B,A,B,B,B,B,A,B,E,B,C,B
2022,3,M,1,1,1,2,0,3,1.0,0,3506003.0,Bauru,35.0,SP,4.0,1.0,1.0,3506003,Bauru,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,572.2,543.6,487.5,648.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,100.0,120.0,140.0,160.0,640.0,F,F,A,E,4,N,B,E,E,C,A,C,B,B,A,B,B,A,D,A,A,E,B,D,B
2022,7,F,1,2,1,1,5,1,,0,,,,,,,,2914802,Itabuna,29,BA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,532.8,576.7,609.7,690.5,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,160.0,160.0,200.0,860.0,E,E,B,D,1,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B
2022,3,M,1,1,1,2,0,3,1.0,0,4115200.0,MaringÃ¡,41.0,PR,4.0,1.0,1.0,4115200,MaringÃ¡,41,PR,1,1,1,1,1087.0,1057.0,1068.0,1078.0,461.8,442.1,557.0,509.9,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,140.0,140.0,100.0,620.0,F,G,A,D,4,Q,B,E,D,C,A,C,B,B,A,B,A,B,D,B,B,E,A,C,B
2022,5,F,1,2,1,1,0,1,,0,,,,,,,,3530607,Mogi das Cruzes,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,430.5,560.9,521.7,421.7,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,200.0,120.0,140.0,200.0,780.0,B,B,A,A,3,B,A,B,B,A,A,B,B,A,A,A,A,A,B,B,A,E,A,A,B
2022,15,M,1,3,1,1,16,1,,0,,,,,,,,1501402,BelÃ©m,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,577.6,600.0,525.0,600.6,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,180.0,140.0,120.0,160.0,720.0,B,B,A,B,5,D,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,E,A,A,B
2022,4,M,1,2,1,2,0,2,1.0,0,1503309.0,IgarapÃ©-Miri,15.0,PA,2.0,1.0,1.0,1503309,IgarapÃ©-Miri,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,446.0,494.4,411.0,452.1,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,140.0,100.0,120.0,120.0,560.0,B,B,A,A,5,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
2022,11,M,1,3,1,1,7,1,,0,,,,,,,,2503506,Cacimba de Dentro,25,PB,1,1,1,1,1087.0,1057.0,1068.0,1078.0,455.9,491.6,509.0,351.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,100.0,120.0,80.0,520.0,D,B,C,F,3,A,A,B,D,A,A,B,A,A,A,A,A,A,A,A,A,C,A,A,B
2022,10,F,1,0,1,1,7,1,,0,,,,,,,,2304400,Fortaleza,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,559.9,632.3,613.7,638.2,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,120.0,180.0,160.0,800.0,E,D,D,B,4,C,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,D,A,A,B
2022,4,M,1,3,1,2,0,3,1.0,0,1302603.0,Manaus,13.0,AM,4.0,1.0,1.0,1302603,Manaus,13,AM,1,1,1,1,1087.0,1057.0,1068.0,1078.0,411.0,578.2,552.0,392.8,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,140.0,60.0,560.0,A,E,B,B,4,C,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,D,A,B,B
2022,5,M,1,3,1,2,0,2,1.0,0,5211909.0,JataÃ­,52.0,GO,2.0,1.0,1.0,5211909,JataÃ­,52,GO,1,1,1,1,1087.0,1057.0,1068.0,1078.0,372.1,459.5,419.8,417.2,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,200.0,680.0,A,B,A,A,3,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,B,C,A,A,B
2022,2,M,1,1,1,2,0,2,1.0,0,,,,,,,,2306306,ItapajÃ©,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,413.9,426.9,401.1,499.3,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,3.0,0.0,0.0,0.0,0.0,0.0,0.0,B,B,B,B,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
2022,3,M,1,2,1,2,0,2,1.0,0,1100205.0,Porto Velho,11.0,RO,2.0,1.0,1.0,1100205,Porto Velho,11,RO,1,1,1,1,1087.0,1057.0,1068.0,1078.0,417.7,602.4,600.1,525.3,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,140.0,120.0,120.0,80.0,560.0,B,D,C,C,7,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,B,C,A,A,B
2022,5,M,1,3,1,1,3,1,,0,,,,,,,,1501402,BelÃ©m,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,585.8,590.8,560.1,496.3,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,160.0,100.0,120.0,180.0,680.0,F,F,C,B,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
